,LST,NDVI
4744,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018277.h18v04.061.2021341234055.70.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018277.h18v04.061.2021341233734.70.tiff
4745,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018277.h18v04.061.2021341234055.71.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018277.h18v04.061.2021341233734.71.tiff
4746,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018277.h18v04.061.2021341234055.72.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018277.h18v04.061.2021341233734.72.tiff
4747,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018277.h18v04.061.2021341234055.86.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018277.h18v04.061.2021341233734.86.tiff
4748,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018277.h18v04.061.2021341234055.87.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018277.h18v04.061.2021341233734.87.tiff
4749,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018277.h18v04.061.2021341234055.88.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018277.h18v04.061.2021341233734.88.tiff
4750,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018277.h18v04.061.2021341234055.101.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018277.h18v04.061.2021341233734.101.tiff
4751,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018277.h18v04.061.2021341234055.104.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018277.h18v04.061.2021341233734.104.tiff
4752,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018277.h18v04.061.2021341234055.105.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018277.h18v04.061.2021341233734.105.tiff
4753,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018277.h18v04.061.2021341234055.106.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018277.h18v04.061.2021341233734.106.tiff
4754,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018277.h18v04.061.2021341234055.115.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018277.h18v04.061.2021341233734.115.tiff
4755,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018277.h18v04.061.2021341234055.134.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018277.h18v04.061.2021341233734.134.tiff
4756,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018277.h18v04.061.2021341234055.144.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018277.h18v04.061.2021341233734.144.tiff
4757,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018277.h18v04.061.2021341234055.145.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018277.h18v04.061.2021341233734.145.tiff
4758,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018277.h18v04.061.2021341234055.163.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018277.h18v04.061.2021341233734.163.tiff
4759,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018277.h18v04.061.2021341234055.164.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018277.h18v04.061.2021341233734.164.tiff
4760,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018277.h18v04.061.2021341234055.194.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018277.h18v04.061.2021341233734.194.tiff
4761,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018277.h18v04.061.2021341234055.195.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018277.h18v04.061.2021341233734.195.tiff
4762,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018278.h18v04.061.2021342042210.33.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018278.h18v04.061.2021342041653.33.tiff
4763,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018278.h18v04.061.2021342042210.105.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018278.h18v04.061.2021342041653.105.tiff
4764,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018279.h18v04.061.2021342045129.29.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018279.h18v04.061.2021342044713.29.tiff
4765,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018279.h18v04.061.2021342045129.30.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018279.h18v04.061.2021342044713.30.tiff
4766,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018279.h18v04.061.2021342045129.32.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018279.h18v04.061.2021342044713.32.tiff
4767,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018279.h18v04.061.2021342045129.46.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018279.h18v04.061.2021342044713.46.tiff
4768,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018279.h18v04.061.2021342045129.47.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018279.h18v04.061.2021342044713.47.tiff
4769,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018279.h18v04.061.2021342045129.49.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018279.h18v04.061.2021342044713.49.tiff
4770,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018279.h18v04.061.2021342045129.50.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018279.h18v04.061.2021342044713.50.tiff
4771,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018279.h18v04.061.2021342045129.51.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018279.h18v04.061.2021342044713.51.tiff
4772,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018279.h18v04.061.2021342045129.64.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018279.h18v04.061.2021342044713.64.tiff
4773,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018279.h18v04.061.2021342045129.65.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018279.h18v04.061.2021342044713.65.tiff
4774,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018279.h18v04.061.2021342045129.66.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018279.h18v04.061.2021342044713.66.tiff
4775,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018279.h18v04.061.2021342045129.67.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018279.h18v04.061.2021342044713.67.tiff
4776,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018279.h18v04.061.2021342045129.83.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018279.h18v04.061.2021342044713.83.tiff
4777,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018279.h18v04.061.2021342045129.84.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018279.h18v04.061.2021342044713.84.tiff
4778,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018279.h18v04.061.2021342045129.85.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018279.h18v04.061.2021342044713.85.tiff
4779,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018282.h18v04.061.2021343134842.27.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018282.h18v04.061.2021343134135.27.tiff
4780,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018283.h18v04.061.2021343140508.326.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018283.h18v04.061.2021343140158.326.tiff
4781,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018284.h18v04.061.2021343143012.121.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018284.h18v04.061.2021343142630.121.tiff
4782,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018286.h18v04.061.2021343151520.66.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018286.h18v04.061.2021343151132.66.tiff
4783,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018286.h18v04.061.2021343151520.84.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018286.h18v04.061.2021343151132.84.tiff
4784,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018286.h18v04.061.2021343151520.85.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018286.h18v04.061.2021343151132.85.tiff
4785,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018286.h18v04.061.2021343151520.103.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018286.h18v04.061.2021343151132.103.tiff
4786,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018286.h18v04.061.2021343151520.104.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018286.h18v04.061.2021343151132.104.tiff
4787,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018286.h18v04.061.2021343151520.141.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018286.h18v04.061.2021343151132.141.tiff
4788,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018286.h18v04.061.2021343151520.156.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018286.h18v04.061.2021343151132.156.tiff
4789,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018286.h18v04.061.2021343151520.176.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018286.h18v04.061.2021343151132.176.tiff
4790,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018286.h18v04.061.2021343151520.177.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018286.h18v04.061.2021343151132.177.tiff
4791,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018286.h18v04.061.2021343151520.193.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018286.h18v04.061.2021343151132.193.tiff
4792,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018286.h18v04.061.2021343151520.194.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018286.h18v04.061.2021343151132.194.tiff
4793,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018286.h18v04.061.2021343151520.195.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018286.h18v04.061.2021343151132.195.tiff
4794,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018286.h18v04.061.2021343151520.212.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018286.h18v04.061.2021343151132.212.tiff
4795,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018286.h18v04.061.2021343151520.213.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018286.h18v04.061.2021343151132.213.tiff
4796,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018286.h18v04.061.2021343151520.230.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018286.h18v04.061.2021343151132.230.tiff
4797,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018286.h18v04.061.2021343151520.231.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018286.h18v04.061.2021343151132.231.tiff
4798,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018286.h18v04.061.2021343151520.232.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018286.h18v04.061.2021343151132.232.tiff
4799,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018288.h18v04.061.2021343160559.213.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018288.h18v04.061.2021343160247.213.tiff
4800,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018288.h18v04.061.2021343160559.249.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018288.h18v04.061.2021343160247.249.tiff
4801,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018288.h18v04.061.2021343160559.251.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018288.h18v04.061.2021343160247.251.tiff
4802,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018291.h18v04.061.2021343204005.101.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018291.h18v04.061.2021343203438.101.tiff
4803,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018291.h18v04.061.2021343204005.102.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018291.h18v04.061.2021343203438.102.tiff
4804,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018291.h18v04.061.2021343204005.103.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018291.h18v04.061.2021343203438.103.tiff
4805,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018291.h18v04.061.2021343204005.121.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018291.h18v04.061.2021343203438.121.tiff
4806,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018291.h18v04.061.2021343204005.122.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018291.h18v04.061.2021343203438.122.tiff
4807,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018291.h18v04.061.2021343204005.123.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018291.h18v04.061.2021343203438.123.tiff
4808,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018293.h18v04.061.2021343213450.29.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018293.h18v04.061.2021343212905.29.tiff
4809,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018293.h18v04.061.2021343213450.47.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018293.h18v04.061.2021343212905.47.tiff
4810,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018293.h18v04.061.2021343213450.48.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018293.h18v04.061.2021343212905.48.tiff
4811,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018293.h18v04.061.2021343213450.66.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018293.h18v04.061.2021343212905.66.tiff
4812,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018293.h18v04.061.2021343213450.67.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018293.h18v04.061.2021343212905.67.tiff
4813,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018293.h18v04.061.2021343213450.68.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018293.h18v04.061.2021343212905.68.tiff
4814,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018293.h18v04.061.2021343213450.86.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018293.h18v04.061.2021343212905.86.tiff
4815,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018293.h18v04.061.2021343213450.87.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018293.h18v04.061.2021343212905.87.tiff
4816,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018295.h18v04.061.2021343223617.29.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018295.h18v04.061.2021343223059.29.tiff
4817,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018295.h18v04.061.2021343223617.47.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018295.h18v04.061.2021343223059.47.tiff
4818,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018295.h18v04.061.2021343223617.48.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018295.h18v04.061.2021343223059.48.tiff
4819,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018295.h18v04.061.2021343223617.66.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018295.h18v04.061.2021343223059.66.tiff
4820,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018295.h18v04.061.2021343223617.86.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018295.h18v04.061.2021343223059.86.tiff
4821,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018295.h18v04.061.2021343223617.87.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018295.h18v04.061.2021343223059.87.tiff
4822,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018295.h18v04.061.2021343223617.105.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018295.h18v04.061.2021343223059.105.tiff
4823,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018295.h18v04.061.2021343223617.106.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018295.h18v04.061.2021343223059.106.tiff
4824,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018295.h18v04.061.2021343223617.213.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018295.h18v04.061.2021343223059.213.tiff
4825,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018295.h18v04.061.2021343223617.218.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018295.h18v04.061.2021343223059.218.tiff
4826,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018295.h18v04.061.2021343223617.219.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018295.h18v04.061.2021343223059.219.tiff
4827,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018295.h18v04.061.2021343223617.231.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018295.h18v04.061.2021343223059.231.tiff
4828,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018295.h18v04.061.2021343223617.237.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018295.h18v04.061.2021343223059.237.tiff
4829,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018295.h18v04.061.2021343223617.238.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018295.h18v04.061.2021343223059.238.tiff
4830,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018295.h18v04.061.2021343223617.250.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018295.h18v04.061.2021343223059.250.tiff
4831,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018295.h18v04.061.2021343223617.251.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018295.h18v04.061.2021343223059.251.tiff
4832,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018295.h18v04.061.2021343223617.257.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018295.h18v04.061.2021343223059.257.tiff
4833,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018295.h18v04.061.2021343223617.275.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018295.h18v04.061.2021343223059.275.tiff
4834,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018295.h18v04.061.2021343223617.276.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018295.h18v04.061.2021343223059.276.tiff
4835,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018296.h18v04.061.2021344061729.9.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018296.h18v04.061.2021344061404.9.tiff
4836,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018296.h18v04.061.2021344061729.10.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018296.h18v04.061.2021344061404.10.tiff
4837,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018296.h18v04.061.2021344061729.11.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018296.h18v04.061.2021344061404.11.tiff
4838,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018296.h18v04.061.2021344061729.12.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018296.h18v04.061.2021344061404.12.tiff
4839,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018296.h18v04.061.2021344061729.13.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018296.h18v04.061.2021344061404.13.tiff
4840,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018297.h18v04.061.2021344082620.47.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018297.h18v04.061.2021344082304.47.tiff
4841,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018297.h18v04.061.2021344082620.238.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018297.h18v04.061.2021344082304.238.tiff
4842,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018297.h18v04.061.2021344082620.257.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018297.h18v04.061.2021344082304.257.tiff
4843,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018297.h18v04.061.2021344082620.277.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018297.h18v04.061.2021344082304.277.tiff
4844,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018297.h18v04.061.2021344082620.317.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018297.h18v04.061.2021344082304.317.tiff
4845,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018297.h18v04.061.2021344082620.336.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018297.h18v04.061.2021344082304.336.tiff
4846,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018298.h18v04.061.2021344091459.9.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018298.h18v04.061.2021344091125.9.tiff
4847,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018298.h18v04.061.2021344091459.10.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018298.h18v04.061.2021344091125.10.tiff
4848,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018298.h18v04.061.2021344091459.15.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018298.h18v04.061.2021344091125.15.tiff
4849,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018298.h18v04.061.2021344091459.27.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018298.h18v04.061.2021344091125.27.tiff
4850,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018298.h18v04.061.2021344091459.28.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018298.h18v04.061.2021344091125.28.tiff
4851,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018298.h18v04.061.2021344091459.29.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018298.h18v04.061.2021344091125.29.tiff
4852,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018298.h18v04.061.2021344091459.33.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018298.h18v04.061.2021344091125.33.tiff
4853,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018298.h18v04.061.2021344091459.34.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018298.h18v04.061.2021344091125.34.tiff
4854,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018298.h18v04.061.2021344091459.46.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018298.h18v04.061.2021344091125.46.tiff
4855,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018298.h18v04.061.2021344091459.47.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018298.h18v04.061.2021344091125.47.tiff
4856,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018298.h18v04.061.2021344091459.48.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018298.h18v04.061.2021344091125.48.tiff
4857,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018298.h18v04.061.2021344091459.52.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018298.h18v04.061.2021344091125.52.tiff
4858,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018298.h18v04.061.2021344091459.54.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018298.h18v04.061.2021344091125.54.tiff
4859,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018298.h18v04.061.2021344091459.66.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018298.h18v04.061.2021344091125.66.tiff
4860,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018298.h18v04.061.2021344091459.67.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018298.h18v04.061.2021344091125.67.tiff
4861,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018298.h18v04.061.2021344091459.70.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018298.h18v04.061.2021344091125.70.tiff
4862,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018298.h18v04.061.2021344091459.71.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018298.h18v04.061.2021344091125.71.tiff
4863,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018298.h18v04.061.2021344091459.72.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018298.h18v04.061.2021344091125.72.tiff
4864,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018298.h18v04.061.2021344091459.87.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018298.h18v04.061.2021344091125.87.tiff
4865,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018298.h18v04.061.2021344091459.88.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018298.h18v04.061.2021344091125.88.tiff
4866,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018304.h18v04.061.2021344124512.268.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018304.h18v04.061.2021344124151.268.tiff
4867,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018304.h18v04.061.2021344124512.287.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018304.h18v04.061.2021344124151.287.tiff
4868,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018309.h18v04.061.2021344190906.156.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018309.h18v04.061.2021344190500.156.tiff
4869,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018311.h18v04.061.2021344215445.194.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018311.h18v04.061.2021344215107.194.tiff
4870,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018311.h18v04.061.2021344215445.212.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018311.h18v04.061.2021344215107.212.tiff
4871,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018311.h18v04.061.2021344215445.213.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018311.h18v04.061.2021344215107.213.tiff
4872,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018311.h18v04.061.2021344215445.230.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018311.h18v04.061.2021344215107.230.tiff
4873,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018318.h18v04.061.2021345102923.27.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018318.h18v04.061.2021345102609.27.tiff
4874,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018318.h18v04.061.2021345102923.28.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018318.h18v04.061.2021345102609.28.tiff
4875,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018318.h18v04.061.2021345102923.46.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018318.h18v04.061.2021345102609.46.tiff
4876,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018320.h18v04.061.2021345120144.48.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018320.h18v04.061.2021345115827.48.tiff
