,LST,NDVI,time,split
4689,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018108.h18v04.061.2021324031521.153.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018108.h18v04.061.2021324030935.153.tiff,D,Val
4690,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019205.h18v04.061.2020304015452.336.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019205.h18v04.061.2020304014324.336.tiff,D,Train
4691,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019200.h18v04.061.2020303202554.15.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019200.h18v04.061.2020303201223.15.tiff,D,Train
4692,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019179.h18v04.061.2020299022321.289.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019179.h18v04.061.2020299015509.289.tiff,D,Train
4693,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019179.h18v04.061.2020299022321.195.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019179.h18v04.061.2020299015509.195.tiff,D,Train
4694,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019255.h18v04.061.2020308174507.26.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019255.h18v04.061.2020308173951.26.tiff,D,Train
4695,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019181.h18v04.061.2020299032816.276.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019181.h18v04.061.2020299031952.276.tiff,D,Train
4696,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019178.h18v04.061.2020299011833.67.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019178.h18v04.061.2020299004017.67.tiff,D,Val
4697,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019196.h18v04.061.2020303152908.30.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019196.h18v04.061.2020303151931.30.tiff,D,Val
4698,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017097.h18v04.061.2021269204707.86.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017097.h18v04.061.2021269204221.86.tiff,D,Val
4699,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018270.h18v04.061.2021343165200.7.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018270.h18v04.061.2021343164807.7.tiff,D,Val
4700,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018182.h18v04.061.2021335063652.82.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018182.h18v04.061.2021335063245.82.tiff,D,Val
4701,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019220.h18v04.061.2020304132804.125.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019220.h18v04.061.2020304131137.125.tiff,D,Val
4702,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018182.h18v04.061.2021335063652.278.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018182.h18v04.061.2021335063245.278.tiff,D,Val
4703,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018182.h18v04.061.2021335063652.35.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018182.h18v04.061.2021335063245.35.tiff,D,Train
4704,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019045.h18v04.061.2020287143345.26.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019045.h18v04.061.2020287142210.26.tiff,D,Train
4705,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019079.h18v04.061.2020289192815.102.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019079.h18v04.061.2020289191654.102.tiff,D,Val
4706,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019242.h18v04.061.2020306213128.51.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019242.h18v04.061.2020306212406.51.tiff,D,Train
4707,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019204.h18v04.061.2020304003517.54.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019204.h18v04.061.2020304002057.54.tiff,D,Train
4708,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018270.h18v04.061.2021343165200.164.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018270.h18v04.061.2021343164807.164.tiff,D,Train
4709,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018183.h18v04.061.2021335072149.250.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018183.h18v04.061.2021335071826.250.tiff,D,Train
4710,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017021.h18v04.061.2021256234135.7.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017021.h18v04.061.2021256233745.7.tiff,D,Val
4711,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018210.h18v04.061.2021338211313.122.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018210.h18v04.061.2021338210841.122.tiff,D,Train
4712,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019180.h18v04.061.2020299030153.271.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019180.h18v04.061.2020299025236.271.tiff,D,Train
4713,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018231.h18v04.061.2021339195824.30.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018231.h18v04.061.2021339195309.30.tiff,D,Train
4714,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018207.h18v04.061.2021337210006.96.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018207.h18v04.061.2021337205355.96.tiff,D,Val
4715,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019256.h18v04.061.2020308201151.337.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019256.h18v04.061.2020308200630.337.tiff,D,Val
4716,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017241.h18v04.061.2021280201714.99.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017241.h18v04.061.2021280201224.99.tiff,D,Train
4717,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017185.h18v04.061.2021276021824.126.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017185.h18v04.061.2021276021325.126.tiff,D,Train
4718,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019049.h18v04.061.2020288031159.46.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019049.h18v04.061.2020288030145.46.tiff,D,Train
4719,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019236.h18v04.061.2020306081506.137.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019236.h18v04.061.2020306080909.137.tiff,D,Val
4720,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018176.h18v04.061.2021335013109.106.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018176.h18v04.061.2021335012548.106.tiff,D,Train
4721,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017098.h18v04.061.2021269214942.46.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017098.h18v04.061.2021269214456.46.tiff,D,Val
4722,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019223.h18v04.061.2020304151101.277.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019223.h18v04.061.2020304150630.277.tiff,D,Train
4723,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019187.h18v04.061.2020302180831.35.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019187.h18v04.061.2020302174140.35.tiff,D,Train
4724,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017219.h18v04.061.2021278155941.138.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017219.h18v04.061.2021278155624.138.tiff,D,Val
4725,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019115.h18v04.061.2020292194527.248.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019115.h18v04.061.2020292193506.248.tiff,D,Train
4726,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019246.h18v04.061.2020307104933.9.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019246.h18v04.061.2020307104542.9.tiff,D,Val
4727,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017219.h18v04.061.2021278155941.88.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017219.h18v04.061.2021278155624.88.tiff,D,Train
4728,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017288.h18v04.061.2021286090340.118.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017288.h18v04.061.2021286090022.118.tiff,D,Val
4729,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019183.h18v04.061.2020299054141.219.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019183.h18v04.061.2020299051738.219.tiff,D,Train
4730,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019056.h18v04.061.2020288130103.118.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019056.h18v04.061.2020288125030.118.tiff,D,Train
4731,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019212.h18v04.061.2020304073802.337.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019212.h18v04.061.2020304072821.337.tiff,D,Train
4732,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019177.h18v04.061.2020298234642.53.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019177.h18v04.061.2020298233438.53.tiff,D,Train
4733,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019235.h18v04.061.2020306054711.137.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019235.h18v04.061.2020306054219.137.tiff,D,Val
4734,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019058.h18v04.061.2020288143124.138.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019058.h18v04.061.2020288142546.138.tiff,D,Train
4735,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019255.h18v04.061.2020308174507.338.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019255.h18v04.061.2020308173951.338.tiff,D,Train
4736,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018270.h18v04.061.2021343165200.72.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018270.h18v04.061.2021343164807.72.tiff,D,Train
4737,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017170.h18v04.061.2021274122342.218.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017170.h18v04.061.2021274122039.218.tiff,D,Train
4738,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017171.h18v04.061.2021274125853.154.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017171.h18v04.061.2021274125538.154.tiff,D,Train
4739,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017185.h18v04.061.2021276021824.17.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017185.h18v04.061.2021276021325.17.tiff,D,Train
4740,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019056.h18v04.061.2020288130103.119.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019056.h18v04.061.2020288125030.119.tiff,D,Val
4741,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017188.h18v04.061.2021276052711.163.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017188.h18v04.061.2021276052402.163.tiff,D,Val
4742,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018298.h18v04.061.2021344091459.29.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018298.h18v04.061.2021344091125.29.tiff,D,Train
4743,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019181.h18v04.061.2020299032816.296.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019181.h18v04.061.2020299031952.296.tiff,D,Val
4744,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017210.h18v04.061.2021278103231.317.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017210.h18v04.061.2021278102738.317.tiff,D,Train
4745,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017239.h18v04.061.2021280183903.164.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017239.h18v04.061.2021280183603.164.tiff,D,Train
4746,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018260.h18v04.061.2021341165141.175.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018260.h18v04.061.2021341164831.175.tiff,D,Val
4747,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018255.h18v04.061.2021341144547.175.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018255.h18v04.061.2021341144201.175.tiff,D,Train
4748,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019196.h18v04.061.2020303152908.32.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019196.h18v04.061.2020303151931.32.tiff,D,Train
4749,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018254.h18v04.061.2021341141546.7.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018254.h18v04.061.2021341141227.7.tiff,D,Val
4750,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017159.h18v04.061.2021273141631.15.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017159.h18v04.061.2021273141337.15.tiff,D,Val
4751,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018252.h18v04.061.2021341131448.101.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018252.h18v04.061.2021341130932.101.tiff,D,Val
4752,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017232.h18v04.061.2021280135218.51.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017232.h18v04.061.2021280134919.51.tiff,D,Val
4753,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018215.h18v04.061.2021339002637.47.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018215.h18v04.061.2021339002310.47.tiff,D,Val
4754,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019247.h18v04.061.2020307122715.35.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019247.h18v04.061.2020307122322.35.tiff,D,Train
4755,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019211.h18v04.061.2020304070440.144.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019211.h18v04.061.2020304065346.144.tiff,D,Train
4756,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019178.h18v04.061.2020299011833.68.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019178.h18v04.061.2020299004017.68.tiff,D,Train
4757,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017170.h18v04.061.2021274122342.82.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017170.h18v04.061.2021274122039.82.tiff,D,Train
4758,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019247.h18v04.061.2020307122715.28.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019247.h18v04.061.2020307122322.28.tiff,D,Val
4759,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018171.h18v04.061.2021334064354.43.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018171.h18v04.061.2021334063951.43.tiff,D,Train
4760,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017287.h18v04.061.2021286061119.336.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017287.h18v04.061.2021286060812.336.tiff,D,Train
4761,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017170.h18v04.061.2021274122342.326.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017170.h18v04.061.2021274122039.326.tiff,D,Train
4762,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017233.h18v04.061.2021280143845.164.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017233.h18v04.061.2021280143535.164.tiff,D,Val
4763,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017098.h18v04.061.2021269214942.87.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017098.h18v04.061.2021269214456.87.tiff,D,Val
4764,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019191.h18v04.061.2020303084615.157.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019191.h18v04.061.2020303083615.157.tiff,D,Train
4765,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017146.h18v04.061.2021273001741.103.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017146.h18v04.061.2021273001227.103.tiff,D,Train
4766,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017159.h18v04.061.2021273141631.126.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017159.h18v04.061.2021273141337.126.tiff,D,Train
4767,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017287.h18v04.061.2021286061119.337.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017287.h18v04.061.2021286060812.337.tiff,D,Val
4768,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019326.h18v04.061.2020318102405.43.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019326.h18v04.061.2020318102013.43.tiff,D,Val
4769,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017226.h18v04.061.2021280032717.12.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017226.h18v04.061.2021280032359.12.tiff,D,Train
4770,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019205.h18v04.061.2020304015452.136.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019205.h18v04.061.2020304014324.136.tiff,D,Val
4771,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018241.h18v04.061.2021340000803.326.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018241.h18v04.061.2021340000115.326.tiff,D,Train
4772,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018214.h18v04.061.2021338235914.17.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018214.h18v04.061.2021338235553.17.tiff,D,Train
4773,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018266.h18v04.061.2021341194822.338.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018266.h18v04.061.2021341194420.338.tiff,D,Val
4774,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019230.h18v04.061.2020305154829.232.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019230.h18v04.061.2020305154337.232.tiff,D,Train
4775,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019153.h18v04.061.2020297223601.16.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019153.h18v04.061.2020297222500.16.tiff,D,Val
4776,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017234.h18v04.061.2021280150139.142.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017234.h18v04.061.2021280145832.142.tiff,D,Train
4777,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019251.h18v04.061.2020308063305.16.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019251.h18v04.061.2020308062752.16.tiff,D,Train
4778,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017228.h18v04.061.2021280040948.298.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017228.h18v04.061.2021280040646.298.tiff,D,Train
4779,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019179.h18v04.061.2020299022321.213.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019179.h18v04.061.2020299015509.213.tiff,D,Train
4780,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018208.h18v04.061.2021338185509.116.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018208.h18v04.061.2021338185152.116.tiff,D,Val
4781,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017286.h18v04.061.2021286051002.32.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017286.h18v04.061.2021286050650.32.tiff,D,Train
4782,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017188.h18v04.061.2021276052711.105.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017188.h18v04.061.2021276052402.105.tiff,D,Val
4783,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017112.h18v04.061.2021270221936.27.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017112.h18v04.061.2021270221626.27.tiff,D,Train
4784,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019234.h18v04.061.2020306040038.119.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019234.h18v04.061.2020306035458.119.tiff,D,Train
4785,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017304.h18v04.061.2021288101400.86.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017304.h18v04.061.2021288101032.86.tiff,D,Train
4786,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017159.h18v04.061.2021273141631.12.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017159.h18v04.061.2021273141337.12.tiff,D,Train
4787,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018265.h18v04.061.2021341191659.15.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018265.h18v04.061.2021341191325.15.tiff,D,Val
4788,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017169.h18v04.061.2021274115917.23.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017169.h18v04.061.2021274115604.23.tiff,D,Train
4789,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019177.h18v04.061.2020298234642.191.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019177.h18v04.061.2020298233438.191.tiff,D,Train
4790,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018198.h18v04.061.2021337060800.145.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018198.h18v04.061.2021337060111.145.tiff,D,Train
4791,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019135.h18v04.061.2020294021256.87.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019135.h18v04.061.2020294020138.87.tiff,D,Train
4792,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019256.h18v04.061.2020308201151.298.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019256.h18v04.061.2020308200630.298.tiff,D,Val
4793,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018219.h18v04.061.2021339023411.115.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018219.h18v04.061.2021339023055.115.tiff,D,Train
4794,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017178.h18v04.061.2021275170325.338.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017178.h18v04.061.2021275170022.338.tiff,D,Val
4795,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019238.h18v04.061.2020306123613.119.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019238.h18v04.061.2020306123053.119.tiff,D,Train
4796,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017148.h18v04.061.2021273022448.103.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017148.h18v04.061.2021273022143.103.tiff,D,Train
4797,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017193.h18v04.061.2021277112403.35.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017193.h18v04.061.2021277112105.35.tiff,D,Val
4798,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019260.h18v04.061.2020309064007.144.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019260.h18v04.061.2020309063421.144.tiff,D,Val
4799,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019177.h18v04.061.2020298234642.47.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019177.h18v04.061.2020298233438.47.tiff,D,Val
4800,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019179.h18v04.061.2020299022321.123.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019179.h18v04.061.2020299015509.123.tiff,D,Train
4801,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017272.h18v04.061.2021285053242.46.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017272.h18v04.061.2021285052933.46.tiff,D,Val
4802,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019246.h18v04.061.2020307104933.30.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019246.h18v04.061.2020307104542.30.tiff,D,Val
4803,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019242.h18v04.061.2020306213128.60.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019242.h18v04.061.2020306212406.60.tiff,D,Train
4804,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017170.h18v04.061.2021274122342.47.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017170.h18v04.061.2021274122039.47.tiff,D,Train
4805,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019248.h18v04.061.2020307170151.296.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019248.h18v04.061.2020307152606.296.tiff,D,Val
4806,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019178.h18v04.061.2020299011833.211.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019178.h18v04.061.2020299004017.211.tiff,D,Val
4807,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018178.h18v04.061.2021335040703.87.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018178.h18v04.061.2021335040332.87.tiff,D,Val
4808,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019156.h18v04.061.2020298023908.297.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019156.h18v04.061.2020298022933.297.tiff,D,Val
4809,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019192.h18v04.061.2020303101234.12.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019192.h18v04.061.2020303100033.12.tiff,D,Train
4810,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017050.h18v04.061.2021266124218.116.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017050.h18v04.061.2021266123741.116.tiff,D,Train
4811,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019191.h18v04.061.2020303084615.31.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019191.h18v04.061.2020303083615.31.tiff,D,Val
4812,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017263.h18v04.061.2021284015354.69.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017263.h18v04.061.2021284015043.69.tiff,D,Train
4813,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019177.h18v04.061.2020298234642.211.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019177.h18v04.061.2020298233438.211.tiff,D,Val
4814,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019047.h18v04.061.2020287163952.28.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019047.h18v04.061.2020287162635.28.tiff,D,Val
4815,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019186.h18v04.061.2020302100901.118.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019186.h18v04.061.2020302095041.118.tiff,D,Val
